"","Status","Finished","ResponseId","性别","语言","学习阶段","年级","年级.1","询问","number_failed","trialType","textInput"
"2650","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.8","香味"
"2651","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.9","大约"
"2652","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.10","天气"
"2653","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.11","三"
"2654","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.12","着"
"2655","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.13","写生"
"2656","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.14","光"
"2657","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.15","许多"
"2658","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.16","梅花"
"2659","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.17","水果"
"2660","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.18","也"
"2661","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.19","七"
"2662","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.20","北"
"2663","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.21","少年"
"2664","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.22","红"
"2665","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.23","似"
"2666","IPAddress","True","R1lAK8CavbpgzFvG","女","汉语","小学阶段","小学三年级","","",1,"filler.24","儿童"
"2667","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"practice.trial.1","花园"
"2668","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"practice.trial.2","有"
"2669","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"lawyer.male",""
"2670","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"lawyer.female","她"
"2671","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"lawyer.neutral",""
"2672","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"doctor.male",""
"2673","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"doctor.female",""
"2674","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"doctor.neutral","他"
"2675","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"student.male","他"
"2676","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"student.female",""
"2677","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"student.neutral",""
"2678","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"model.male","他"
"2679","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"model.female",""
"2680","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"model.neutral",""
"2681","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"singer.male","他"
"2682","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"singer.female",""
"2683","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"singer.neutral",""
"2684","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"phd.male",""
"2685","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"phd.female",""
"2686","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"phd.neutral","他"
"2687","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"baker.male",""
"2688","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"baker.female","她"
"2689","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"baker.neutral",""
"2690","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"salesman.male",""
"2691","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"salesman.female","她"
"2692","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"salesman.neutral",""
"2693","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"nurse.male","他"
"2694","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"nurse.female",""
"2695","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"nurse.neutral",""
"2696","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"wireman.male",""
"2697","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"wireman.female",""
"2698","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"wireman.neutral","他"
"2699","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"photographer.male",""
"2700","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"photographer.female","她"
"2701","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"photographer.neutral",""
"2702","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"athlete.male",""
"2703","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"athlete.female","她"
"2704","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"athlete.neutral",""
"2705","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.1","幸福"
"2706","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.2","排队"
"2707","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.3","认同"
"2708","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.4","时间"
"2709","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.5","所有"
"2710","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.6","这"
"2711","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.7","有"
"2712","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.8","香味"
"2713","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.9","大约"
"2714","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.10","天气"
"2715","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.11","三"
"2716","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.12","着"
"2717","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.13","写生"
"2718","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.14","光"
"2719","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.15","许多"
"2720","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.16","梅花"
"2721","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.17","水果"
"2722","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.18","也"
"2723","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.19","七"
"2724","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.20","北"
"2725","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.21","少年"
"2726","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.22","红"
"2727","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.23","是"
"2728","IPAddress","True","R1nURsq9kqo9XTk1","女","中文英文","小学阶段","小学六年级","","外国人学中文",0,"filler.24","儿童"
"2729","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"practice.trial.1","花园"
"2730","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"practice.trial.2","有"
"2731","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"lawyer.male","他"
"2732","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"lawyer.female",""
"2733","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"lawyer.neutral",""
"2734","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"doctor.male","他"
"2735","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"doctor.female",""
"2736","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"doctor.neutral",""
"2737","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"student.male",""
"2738","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"student.female","她"
"2739","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"student.neutral",""
"2740","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"model.male",""
"2741","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"model.female","她"
"2742","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"model.neutral",""
"2743","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"singer.male",""
"2744","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"singer.female",""
"2745","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"singer.neutral","他"
"2746","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"phd.male",""
"2747","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"phd.female","她"
"2748","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"phd.neutral",""
"2749","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"baker.male",""
"2750","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"baker.female",""
"2751","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"baker.neutral","他"
"2752","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"salesman.male",""
"2753","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"salesman.female",""
"2754","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"salesman.neutral","他"
"2755","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"nurse.male",""
"2756","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"nurse.female","她"
"2757","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"nurse.neutral",""
"2758","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"wireman.male",""
"2759","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"wireman.female","她"
"2760","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"wireman.neutral",""
"2761","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"photographer.male",""
"2762","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"photographer.female",""
"2763","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"photographer.neutral","他"
"2764","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"athlete.male","他"
"2765","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"athlete.female",""
"2766","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"athlete.neutral",""
"2767","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"filler.1","幸福"
"2768","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"filler.2","排队"
"2769","IPAddress","True","R1CrTSBSmcIsmdMC","男","中文英文","小学阶段","小学三年级","","知识面",0,"filler.3","认同"
